pipeline,batch_size,cache,serialization,repetition,model_ms,explainer_ms,fuzzyxai_ms,serialization_ms,total_ms,peak_ram_mb,peak_vram_mb,throughput_objects_per_second,overhead_ratio
image_gradcam,32,warm,False,1,0.136619,0.544402,2.527511,0.000391,3.208923,863.60546875,0.0,9972.193162628086,3.7119295880743763
image_gradcam,32,warm,False,2,0.269982,0.627289,2.347339,0.000121,3.244731,863.60546875,0.0,9862.142655277125,2.6162218549356884
image_gradcam,32,warm,False,3,0.145025,0.648149,2.429735,0.00013,3.223039,863.60546875,0.0,9928.51777468408,3.0634703104236904
image_gradcam,32,warm,False,4,0.161796,0.525356,2.317323,0.00015,3.004625,863.60546875,0.0,10650.247535050132,3.372576955317019
image_gradcam,32,warm,False,5,0.139064,0.573798,2.379139,0.000281,3.092282,863.60546875,0.0,10348.344685251863,3.337840984650606
image_gradcam,32,warm,False,6,0.151126,0.510137,2.417673,0.00027,3.079206,863.60546875,0.0,10392.289440849361,3.656552687811053
image_gradcam,32,warm,False,7,0.176144,0.590018,2.388918,0.00024,3.15532,863.60546875,0.0,10141.602119594843,3.118345728449074
image_gradcam,32,warm,False,8,0.156016,0.49608,2.428724,0.00026,3.08108,863.60546875,0.0,10385.968556480195,3.7248871331828437
image_gradcam,32,warm,False,9,0.172877,0.543671,2.377055,0.000231,3.093834,863.60546875,0.0,10343.15351114507,3.3176926039846597
image_gradcam,32,warm,False,10,0.140676,0.485801,2.528433,0.000391,3.155301,863.60546875,0.0,10141.66318839312,4.036579156138215
image_gradcam,32,warm,False,11,0.204849,0.604826,2.311441,0.000251,3.121367,863.60546875,0.0,10251.918470336876,2.8550863000586655
image_gradcam,32,warm,False,12,0.137561,0.492453,2.437891,0.000491,3.068396,863.60546875,0.0,10428.901615045777,3.870361611011819
image_gradcam,32,warm,False,13,0.180623,0.59116,2.370573,0.000231,3.142587,863.60546875,0.0,10182.693430603513,3.071853098604141
image_gradcam,32,warm,False,14,0.147029,0.489688,2.337661,0.000321,2.974699,863.60546875,0.0,10757.390915854006,3.671932742489992
image_gradcam,32,warm,False,15,0.18461,0.540946,2.315819,0.00025,3.041625,863.60546875,0.0,10520.692064274854,3.192129897623339
image_gradcam,32,warm,False,16,0.131319,0.509977,2.856554,0.00031,3.49816,863.60546875,0.0,9147.666201660302,4.4548289713330504
image_gradcam,32,warm,False,17,0.236278,0.593154,2.369612,0.00034,3.199384,863.60546875,0.0,10001.925370633848,2.8573192256869766
image_gradcam,32,warm,False,18,0.132481,0.494968,2.986241,0.00027,3.61396,863.60546875,0.0,8854.552900419483,4.75976692926437
image_gradcam,32,warm,False,19,0.178629,0.559991,2.370734,0.00015,3.109504,863.60546875,0.0,10291.030337957436,3.2098832958760934
image_gradcam,32,warm,False,20,0.135486,0.634984,2.866122,0.000261,3.636853,863.60546875,0.0,8798.815899350346,3.720304489467468
image_gradcam,32,warm,False,21,0.185502,0.519074,2.495269,0.000491,3.200336,863.60546875,0.0,9998.950110238424,3.542215460078117
image_gradcam,32,warm,False,22,0.257208,0.861242,2.592164,0.000501,3.711115,863.60546875,0.0,8622.745455206858,2.318087531852117
image_gradcam,32,warm,False,23,0.196052,0.578706,2.941797,0.00039,3.716945,863.60546875,0.0,8609.22074445546,3.7975561401108475
image_gradcam,32,warm,False,24,0.324135,0.73842,2.35846,0.000421,3.421436,863.60546875,0.0,9352.798064906081,2.220008376037005
image_gradcam,32,warm,False,25,0.180652,0.635906,2.849972,0.00033,3.66686,863.60546875,0.0,8726.812586245453,3.490630181811947
image_gradcam,32,warm,False,26,0.378959,0.639452,2.562276,0.000461,3.581148,863.60546875,0.0,8935.68207736737,2.51640742293632
image_gradcam,32,warm,False,27,0.232411,0.747637,2.492244,0.00019,3.472482,863.60546875,0.0,9215.310547326091,2.54317543630516
image_gradcam,32,warm,False,28,0.146378,0.517371,2.914724,0.000331,3.578804,863.60546875,0.0,8941.53465794718,4.391803226822187
image_gradcam,32,warm,False,29,0.217613,0.578717,2.359823,0.00027,3.156423,863.60546875,0.0,10138.058175345952,2.9637122800848896
image_gradcam,32,warm,True,0,0.138462,0.553028,3.025505,0.007464,3.724459,863.60546875,0.0,8591.851863586095,4.3861357358747055
image_gradcam,32,warm,True,1,0.26425,0.592994,2.417463,0.008506,3.283213,863.60546875,0.0,9746.550101988509,2.8299632310054084
image_gradcam,32,warm,True,2,0.188858,0.709004,2.690009,0.006171,3.594042,863.60546875,0.0,8903.624387249787,3.002889085405107
image_gradcam,32,warm,True,3,0.146928,0.499938,2.633702,0.008857,3.289425,863.60546875,0.0,9728.143976530853,4.0851721994972685
image_gradcam,32,warm,True,4,0.217192,0.684357,2.360845,0.006182,3.268576,863.60546875,0.0,9790.196097627835,2.6255112034953174
image_gradcam,32,warm,True,5,0.142701,0.480911,2.876453,0.007855,3.50792,863.60546875,0.0,9122.214873771352,4.625164365021841
image_gradcam,32,warm,True,6,0.283688,0.730134,2.353772,0.005801,3.373395,863.60546875,0.0,9485.992597961402,2.3274036270666842
image_gradcam,32,warm,True,7,0.143983,0.490059,2.961744,0.006301,3.602087,863.60546875,0.0,8883.738788097011,4.681148882881576
image_gradcam,32,warm,True,8,0.180893,0.621528,2.47945,0.008085,3.289956,863.60546875,0.0,9726.573850835695,3.100037262235161
image_gradcam,32,warm,True,9,0.222882,0.71711,2.821007,0.006181,3.76718,863.60546875,0.0,8494.417574949963,3.0076724057226016
image_gradcam,32,warm,True,10,0.166826,0.59592,2.743479,0.007705,3.51393,863.60546875,0.0,9106.612823818345,3.6069464802175295
image_gradcam,32,warm,True,11,0.243522,0.692001,2.355876,0.00556,3.296959,863.60546875,0.0,9705.913843635906,2.524188074478126
image_gradcam,32,warm,True,12,0.141618,0.484388,2.967786,0.006983,3.600775,863.60546875,0.0,8886.975720504613,4.7519816103999
image_gradcam,32,warm,True,13,0.191022,0.615226,2.330107,0.00539,3.141745,863.60546875,0.0,10185.422432438025,2.8967476508468852
image_gradcam,32,warm,True,14,0.134685,0.555112,2.881382,0.006612,3.577791,863.60546875,0.0,8944.066324723832,4.1867302989140285
image_gradcam,32,warm,True,15,0.180482,0.534553,2.489279,0.007704,3.212018,863.60546875,0.0,9962.584269453035,3.492112973490808
image_gradcam,32,warm,True,16,0.195911,0.730034,2.541527,0.005841,3.473313,863.60546875,0.0,9213.105758104726,2.751100767324193
image_gradcam,32,warm,True,17,0.149753,0.50077,2.660332,0.008436,3.319291,863.60546875,0.0,9640.613010429033,4.1024959916866885
image_gradcam,32,warm,True,18,0.236368,0.674328,2.344764,0.006222,3.261682,863.60546875,0.0,9810.88898304617,2.5815266565352215
image_gradcam,32,warm,True,19,0.137611,0.49569,2.96007,0.006753,3.600124,863.60546875,0.0,8888.582726594972,4.684696534507288
image_gradcam,32,warm,True,20,0.196743,0.547447,2.322733,0.00568,3.072603,863.60546875,0.0,10414.622390201403,3.128788347061906
image_gradcam,32,warm,True,21,0.134936,0.509936,2.973657,0.006382,3.624911,863.60546875,0.0,8827.802944679193,4.621132565842525
image_gradcam,32,warm,True,22,0.186243,0.534042,2.358701,0.005891,3.084877,863.60546875,0.0,10373.18505729726,3.2828560916859297
image_gradcam,32,warm,True,23,0.159262,0.703914,2.770782,0.006503,3.640461,863.60546875,0.0,8790.095540097805,3.2175187910692604
image_gradcam,32,warm,True,24,0.181294,0.539984,2.583376,0.008907,3.313561,863.60546875,0.0,9657.284112168149,3.594013681271299
image_gradcam,32,warm,True,25,0.3271,0.845422,2.472928,0.005711,3.651161,863.60546875,0.0,8764.335508623148,2.1139381606485848
image_gradcam,32,warm,True,26,0.178498,0.53822,3.048579,0.007103,3.7724,863.60546875,0.0,8482.663556356694,4.263436944516532
image_gradcam,32,warm,True,27,0.203035,0.572525,2.3321,0.00528,3.11294,863.60546875,0.0,10279.671307509941,3.0137964825416477
image_gradcam,32,warm,True,28,0.143221,0.556014,2.935885,0.006212,3.641332,863.60546875,0.0,8787.992965211632,4.207594013457564
image_gradcam,32,warm,True,29,0.182636,0.577795,2.415378,0.006322,3.182131,863.60546875,0.0,10056.154193526289,3.1846413415549866
image_gradcam,32,cold,False,0,8.623294000000001,1.141524,3.519821,0.000301,13.28494,863.85546875,0.0,2408.7425310163235,0.36049028256338206
image_gradcam,32,cold,False,1,14.242577,1.320373,3.66672,0.000441,19.230111,863.85546875,0.0,1664.0569573415357,0.23563405395506637
image_gradcam,32,cold,False,2,7.545742,0.662766,2.577817,0.00031,10.786635,863.85546875,0.0,2966.634172751743,0.314079854706848
image_gradcam,32,cold,False,3,22.472565,56.109583,2.962185,0.00019,81.544523,863.85546875,0.0,392.423657932244,0.037697811467306795
image_gradcam,32,cold,False,4,19.829275000000003,56.223499,2.898163,0.000291,78.951228,863.85546875,0.0,405.31351836604745,0.03811108849231456
image_gradcam,32,cold,False,5,10.805901,0.960992,2.85438,0.000431,14.621704,863.85546875,0.0,2188.5274110322575,0.24261383187558516
image_gradcam,32,cold,False,6,19.900098999999997,2.322242,2.840354,0.00036,25.063055,863.85546875,0.0,1276.7797062249595,0.1278314467409172
image_gradcam,32,cold,False,7,7.3359950000000005,0.778907,3.600805,0.00029,11.715997,863.85546875,0.0,2731.3083128990215,0.4437632148854046
image_gradcam,32,cold,False,8,6.3775580000000005,0.735174,2.812491,0.0004,9.925623,863.85546875,0.0,3223.978988522937,0.3954726538269683
image_gradcam,32,cold,False,9,5.399034,1.464976,2.982133,0.00026,9.846403,863.85546875,0.0,3249.9177618466356,0.4344971816766001
image_gradcam,32,cold,False,10,13.408025,0.787122,6.01964,0.000421,20.215208,863.85546875,0.0,1582.9666457055498,0.42409289597353234
image_gradcam,32,cold,False,11,9.021139,0.758027,3.556201,0.00021,13.335577,863.85546875,0.0,2399.5962079481073,0.3636722190828952
image_gradcam,32,cold,False,12,5.825722,0.724203,4.920035,0.000231,11.470191,863.85546875,0.0,2789.840204055887,0.7511942503158434
image_gradcam,32,cold,False,13,6.264805,0.773546,4.821088,0.00033,11.859769,863.85546875,0.0,2698.1975787218116,0.6850209658483926
image_gradcam,32,cold,False,14,6.153303,3.309633,2.883396,0.00042,12.346752,863.85546875,0.0,2591.7747436734776,0.30474854738529356
image_gradcam,32,cold,False,15,4.911749,6.321071,6.004462,0.00038,17.237662,863.85546875,0.0,1856.4002473189228,0.5345800965385362
image_gradcam,32,cold,False,16,12.912034,22.836284,3.696547,0.000691,39.445556,863.85546875,0.0,811.2447445283822,0.10342411075116878
image_gradcam,32,cold,False,17,20.910585,4.086626,5.205347,0.00028,30.202838,863.98046875,0.0,1059.5030837830539,0.20824831218170697
image_gradcam,32,cold,False,18,6.6557450000000005,0.766643,2.857807,0.000241,10.280436,863.98046875,0.0,3112.708449330359,0.38505774691379646
image_gradcam,32,cold,False,19,15.314316999999999,0.834722,2.932589,0.00029,19.081918,863.98046875,0.0,1676.9802700126893,0.18161322169077682
image_gradcam,32,cold,False,20,13.568218,1.563985,4.89102,0.000391,20.023614000000002,863.98046875,0.0,1598.113107853557,0.32324513489542794
image_gradcam,32,cold,False,21,18.246596,0.996859,2.90696,0.000571,22.150986,863.98046875,0.0,1444.6309523196844,0.1510919426890857
image_gradcam,32,cold,False,22,7.262656,0.795528,2.815636,0.000241,10.874061,863.98046875,0.0,2942.7828297082388,0.34944312515077836
image_gradcam,32,cold,False,23,5.311739,3.206578,2.841095,0.00022,11.359632000000001,863.98046875,0.0,2816.9926631426083,0.33355356463019636
image_gradcam,32,cold,False,24,10.299402,0.837567,2.906149,0.00028,14.043398,863.98046875,0.0,2278.650793775125,0.26097127503901646
image_gradcam,32,cold,False,25,5.598782,0.766092,2.805247,0.000211,9.170332,863.98046875,0.0,3489.513792957551,0.4407719618644454
image_gradcam,32,cold,False,26,9.813532,3.018681,2.825847,0.00022,15.65828,863.98046875,0.0,2043.647194966497,0.22023223897545965
image_gradcam,32,cold,False,27,5.912436,0.998212,5.124132,0.000241,12.035021,863.98046875,0.0,2658.9068685463862,0.7415184509470025
image_gradcam,32,cold,False,28,6.358783000000001,0.792292,2.814464,0.000221,9.96576,863.98046875,0.0,3210.9944449796108,0.3936030596798383
image_gradcam,32,cold,False,29,5.1346419999999995,1.456992,3.04939,0.000351,9.641375,863.98046875,0.0,3319.028665517107,0.4626684369914956
image_gradcam,32,cold,True,0,10.280165,3.030644,5.411297,0.008616,18.730722,863.98046875,0.0,1708.423199063015,0.40718133661147116
image_gradcam,32,cold,True,1,12.557481,3.95139,2.822139,0.006693,19.337703,863.98046875,0.0,1654.7984008235103,0.17135223844198674
image_gradcam,32,cold,True,2,10.089234000000001,0.800557,3.088184,0.007835,13.98581,863.98046875,0.0,2288.033370966715,0.28430472173432897
image_gradcam,32,cold,True,3,6.636599,0.978866,2.835364,0.006613,10.457442,863.98046875,0.0,3060.021752929636,0.3731849598153232
image_gradcam,32,cold,True,4,13.874839,7.936994,4.246849,0.008416,26.067098,863.98046875,0.0,1227.6011698732248,0.19508974784466765
image_gradcam,32,cold,True,5,7.590047,1.286899,5.387041,0.007895,14.271882,863.98046875,0.0,2242.171004496814,0.6077468534786626
image_gradcam,32,cold,True,6,6.62151,0.792993,5.804081,0.008206,13.22679,863.98046875,0.0,2419.3322794117094,0.783907835764582
image_gradcam,32,cold,True,7,7.538519000000001,0.877373,3.43408,0.007514,11.857486000000002,863.98046875,0.0,2698.7170805008745,0.4089398960918224
image_gradcam,32,cold,True,8,10.702255000000001,1.302599,3.480117,0.007875,15.492846,863.98046875,0.0,2065.469443122329,0.29054847314261373
image_gradcam,32,cold,True,9,5.579855,0.726568,3.419251,0.006963,9.732637,863.98046875,0.0,3287.906453307567,0.5432895953855299
image_gradcam,32,cold,True,10,5.917366,0.693565,3.395065,0.006973,10.012969,863.98046875,0.0,3195.8552952675673,0.5146080030180318
image_gradcam,32,cold,True,11,20.021549999999998,10.378692,3.778652,0.007735,34.186629,863.98046875,0.0,936.0384728193001,0.12455121245416402
image_gradcam,32,cold,True,12,7.706537,0.75434,6.423275,0.008416,14.892568,863.98046875,0.0,2148.7227723250953,0.7601683607975864
image_gradcam,32,cold,True,13,10.195122999999999,0.783626,3.817987,0.007955,14.804691,863.98046875,0.0,2161.4770615610955,0.34848615265728367
image_gradcam,32,cold,True,14,7.248789,1.014072,3.855828,0.008045,12.126733999999999,863.98046875,0.0,2638.7978824306697,0.4676192664986134
image_gradcam,32,cold,True,15,6.549213,0.734483,3.421595,0.007194,10.712485000000001,863.98046875,0.0,2987.168710154553,0.4707485046053542
image_gradcam,32,cold,True,16,8.985942999999999,0.745603,3.45021,0.007203,13.188959,863.98046875,0.0,2426.2718536011826,0.3552789042974262
image_gradcam,32,cold,True,17,8.024801,0.728471,3.405946,0.007454,12.166672,863.98046875,0.0,2630.135833365114,0.38995703549484123
image_gradcam,32,cold,True,18,7.705876,1.151623,5.226636,0.007976,14.092111,863.98046875,0.0,2270.774052233906,0.5909808174971287
image_gradcam,32,cold,True,19,6.4611860000000005,0.699997,4.449975,0.007785,11.618943,863.98046875,0.0,2754.1231590515595,0.622489328927916
image_gradcam,32,cold,True,20,11.240756000000001,0.762996,4.167579,0.007895,16.179226,863.98046875,0.0,1977.8449228659022,0.34784740637760597
image_gradcam,32,cold,True,21,6.894688,0.926166,4.461667,0.008766,12.291287,863.98046875,0.0,2603.4702468504724,0.5716042007688674
image_gradcam,32,cold,True,22,15.397143999999999,3.889302,4.213677,0.008325,23.508448,863.98046875,0.0,1361.2127861439428,0.21891031660265453
image_gradcam,32,cold,True,23,6.667738,0.870741,4.211312,0.007925,11.757716,863.98046875,0.0,2721.6170215371762,0.5596934076489436
image_gradcam,32,cold,True,24,6.929865,0.713843,4.227794,0.008626,11.880128,863.98046875,0.0,2693.5736719335014,0.5542362424100973
image_gradcam,32,cold,True,25,13.693315,0.789757,3.869714,0.008046,18.360832000000002,863.98046875,0.0,1742.8404115891915,0.2677443017613943
image_gradcam,32,cold,True,26,8.291386,1.410964,3.529881,0.007284,13.239515,863.98046875,0.0,2417.0069674002407,0.3645678624250826
image_gradcam,32,cold,True,27,6.662579,0.749961,3.461782,0.007744,10.882066,863.98046875,0.0,2940.618077486389,0.46806169005496095
image_gradcam,32,cold,True,28,21.095775,5.326256,2.89638,0.007083,29.325494,863.98046875,0.0,1091.2007142999876,0.10988795675850961
image_gradcam,32,cold,True,29,8.919367,0.890227,4.073832,0.008185,13.891611,863.98046875,0.0,2303.548522917896,0.41612496908638635
text_token_masking,1,warm,False,0,0.069552,0.373959,0.033994,9.1e-05,0.477596,863.98046875,0.0,2093.8198812385363,0.07685265979874233
text_token_masking,1,warm,False,1,0.076666,0.378016,0.024296,0.0001,0.479078,863.98046875,0.0,2087.3427709057814,0.053655082013363185
text_token_masking,1,warm,False,2,0.067548,0.368839,0.029907,0.00012,0.466414,863.98046875,0.0,2144.0179754467063,0.06880819089477917
text_token_masking,1,warm,False,3,0.071356,0.373147,0.023825,0.00011,0.468438,863.98046875,0.0,2134.75422574599,0.05384665570311111
text_token_masking,1,warm,False,4,0.066416,0.365332,0.022433,8e-05,0.454261,863.98046875,0.0,2201.37762211592,0.0521438431677738
text_token_masking,1,warm,False,5,0.073069,0.372275,0.029596,8.1e-05,0.475021,863.98046875,0.0,2105.170087217197,0.06663837393116333
text_token_masking,1,warm,False,6,0.077086,0.387404,0.029135,9e-05,0.493715,863.98046875,0.0,2025.4600326099064,0.06291846971947727
text_token_masking,1,warm,False,7,0.09468,0.42723,0.027772,0.000121,0.549803,863.98046875,0.0,1818.8332911970285,0.05344408039700332
text_token_masking,1,warm,False,8,0.081314,0.446136,0.027231,9.1e-05,0.554772,863.98046875,0.0,1802.542305667914,0.05180017063228743
text_token_masking,1,warm,False,9,0.073799,0.46389,0.030698,0.0001,0.568487,863.98046875,0.0,1759.0551762837144,0.057278463944771034
text_token_masking,1,warm,False,10,0.071856,0.394778,0.025018,0.00011,0.491762,863.98046875,0.0,2033.504012103416,0.05384948374957675
text_token_masking,1,warm,False,11,0.066987,0.360273,0.024617,0.0001,0.451977,863.98046875,0.0,2212.5019635954927,0.05785002106445723
text_token_masking,1,warm,False,12,0.067839,0.385561,0.025448,0.00011,0.478958,863.98046875,0.0,2087.865741881334,0.05636965152183502
text_token_masking,1,warm,False,13,0.069993,0.367396,0.023475,0.00011,0.460974,863.98046875,0.0,2169.3197447144526,0.0539222522742913
text_token_masking,1,warm,False,14,0.067208,0.389137,0.025288,0.00012,0.481753,863.98046875,0.0,2075.752512179478,0.05567717406786532
text_token_masking,1,warm,False,15,0.067738,0.402944,0.024807,0.00011,0.495599,863.98046875,0.0,2017.7603263929104,0.052938077088140176
text_token_masking,1,warm,False,16,0.069582,0.378457,0.023635,9e-05,0.471764,863.98046875,0.0,2119.703919756488,0.05295297953972757
text_token_masking,1,warm,False,17,0.064813,0.371364,0.023615,0.0001,0.459892,863.98046875,0.0,2174.4235603141606,0.05437012955749615
text_token_masking,1,warm,False,18,0.069051,0.409186,0.025578,0.0001,0.503915,863.98046875,0.0,1984.4616651617835,0.053693043407348234
text_token_masking,1,warm,False,19,0.070814,0.373488,0.024827,9e-05,0.469219,863.98046875,0.0,2131.200995697105,0.056081224032302354
text_token_masking,1,warm,False,20,0.069432,0.478186,0.04204,0.00013,0.589788,863.98046875,0.0,1695.524493546834,0.077006234272796
text_token_masking,1,warm,False,21,0.1267,0.708783,0.046058,0.00014,0.881681,863.98046875,0.0,1134.1970622027695,0.055294961118299235
text_token_masking,1,warm,False,22,0.131439,0.698234,0.050566,0.00025,0.880489,863.98046875,0.0,1135.73253044615,0.061248226711005424
text_token_masking,1,warm,False,23,0.119426,0.578627,0.039435,0.00014,0.737628,863.98046875,0.0,1355.696909553325,0.056693402936453245
text_token_masking,1,warm,False,24,0.099619,0.555814,0.035898,0.00013,0.691461,863.98046875,0.0,1446.2131631429684,0.054968242368022356
text_token_masking,1,warm,False,25,0.099889,0.548911,0.032782,0.00014,0.681722,863.98046875,0.0,1466.873593634942,0.05074290998766954
text_token_masking,1,warm,False,26,0.096393,0.568738,0.037841,0.000131,0.703103,863.98046875,0.0,1422.2667233677,0.05708950567632542
text_token_masking,1,warm,False,27,0.119917,0.533972,0.030909,0.00011,0.684908,863.98046875,0.0,1460.0501089197382,0.047437714963854724
text_token_masking,1,warm,False,28,0.071114,0.619004,0.039344,0.000271,0.729733,863.98046875,0.0,1370.3642291084548,0.057403226694565275
text_token_masking,1,warm,False,29,0.088628,0.382855,0.024537,9e-05,0.49611,863.98046875,0.0,2015.6820060067323,0.05223306036484879
text_token_masking,1,warm,True,0,0.068059,0.388937,0.024817,0.005851,0.487664,863.98046875,0.0,2050.5922110305455,0.06710780838344318
text_token_masking,1,warm,True,1,0.066997,0.364931,0.022643,0.004859,0.45943,863.98046875,0.0,2176.6101473565072,0.06367264914522791
text_token_masking,1,warm,True,2,0.06848,0.447889,0.026259,0.004289,0.546917,863.98046875,0.0,1828.4310050702393,0.059159244648691156
text_token_masking,1,warm,True,3,0.069481,0.364631,0.022693,0.004238,0.461043,863.98046875,0.0,2168.9950828881474,0.062036985846970365
text_token_masking,1,warm,True,4,0.065494,0.552518,0.033032,0.005921,0.656965,863.98046875,0.0,1522.151103940088,0.06302952046238584
text_token_masking,1,warm,True,5,0.082857,0.456826,0.025688,0.004329,0.5697,863.98046875,0.0,1755.30981218185,0.055619687853795646
text_token_masking,1,warm,True,6,0.067017,0.356906,0.022633,0.004168,0.450724,863.98046875,0.0,2218.652656614691,0.06322138690281018
text_token_masking,1,warm,True,7,0.065564,0.376003,0.024747,0.004048,0.470362,863.98046875,0.0,2126.0220851174204,0.06521094194086062
text_token_masking,1,warm,True,8,0.06874,0.461345,0.035658,0.00571,0.571453,863.98046875,0.0,1749.9251906980978,0.07804031428921776
text_token_masking,1,warm,True,9,0.134776,0.589347,0.029846,0.004459,0.758428,863.98046875,0.0,1318.5167214290611,0.047374548246637664
text_token_masking,1,warm,True,10,0.070844,0.362437,0.023114,0.003957,0.460352,863.98046875,0.0,2172.250799388294,0.062479084012453806
text_token_masking,1,warm,True,11,0.077597,0.35829,0.023875,0.004168,0.46393,863.98046875,0.0,2155.49759662018,0.06433548144358514
text_token_masking,1,warm,True,12,0.064262,0.356235,0.022262,0.003817,0.446576,863.98046875,0.0,2239.2605066102974,0.062019467439720144
text_token_masking,1,warm,True,13,0.064282,0.406069,0.024146,0.004038,0.498535,863.98046875,0.0,2005.877220255348,0.05992120777887152
text_token_masking,1,warm,True,14,0.066927,0.399347,0.023785,0.004118,0.494177,863.98046875,0.0,2023.5664549341634,0.05984249604309912
text_token_masking,1,warm,True,15,0.065825,0.37487,0.023725,0.003868,0.468288,863.98046875,0.0,2135.438021046877,0.06261246440281829
text_token_masking,1,warm,True,16,0.064311,0.349673,0.021451,0.003887,0.439322,863.98046875,0.0,2276.2347435366314,0.06120526397155445
text_token_masking,1,warm,True,17,0.063049,0.381183,0.023835,0.004018,0.472085,863.98046875,0.0,2118.2626010146478,0.06269922022726863
text_token_masking,1,warm,True,18,0.064553,0.34842,0.02122,0.003818,0.438011,863.98046875,0.0,2283.047686017018,0.060628660953621655
text_token_masking,1,warm,True,19,0.062198,0.365633,0.022022,0.003777,0.45363,863.98046875,0.0,2204.4397416396623,0.060301848159670525
text_token_masking,1,warm,True,20,0.067518,0.707751,0.046648,0.006453,0.82837,863.98046875,0.0,1207.1900237816435,0.0684936454314567
text_token_masking,1,warm,True,21,0.106622,0.417872,0.027292,0.004398,0.556184,863.98046875,0.0,1797.966140701638,0.060420138266596
text_token_masking,1,warm,True,22,0.07396,0.397744,0.025499,0.004158,0.501361,863.98046875,0.0,1994.570778341355,0.06287205535674915
text_token_masking,1,warm,True,23,0.068239,0.360273,0.023605,0.003947,0.456064,863.98046875,0.0,2192.6747123210775,0.06429691583899634
text_token_masking,1,warm,True,24,0.065834,0.369341,0.024155,0.004118,0.463448,863.98046875,0.0,2157.7393796067736,0.0649692652381226
text_token_masking,1,warm,True,25,0.093006,0.365222,0.024877,0.004088,0.487193,863.98046875,0.0,2052.574647008475,0.06321089064832354
text_token_masking,1,warm,True,26,0.065424,0.365452,0.022543,0.003877,0.457296,863.98046875,0.0,2186.767432909975,0.06131694501434287
text_token_masking,1,warm,True,27,0.065534,0.355825,0.022412,0.003777,0.447548,863.98046875,0.0,2234.397204322218,0.062153650450091254
text_token_masking,1,warm,True,28,0.064061,0.352629,0.028033,0.003817,0.44854,863.98046875,0.0,2229.4555669505507,0.07643571959970241
text_token_masking,1,warm,True,29,0.067047,0.35887,0.020939,0.003727,0.450583,863.98046875,0.0,2219.3469349709153,0.05791269190945654
text_token_masking,1,cold,False,0,4.800239,0.497182,0.047891,0.00021,5.345522,863.98046875,0.0,187.07246925557504,0.009080078777956293
text_token_masking,1,cold,False,1,4.460413999999999,0.46921,0.041098,0.00026,4.970981999999999,863.98046875,0.0,201.16749567791638,0.008389686515645008
text_token_masking,1,cold,False,2,4.181907000000001,0.585019,0.041148,0.0002,4.808274000000001,863.98046875,0.0,207.97483670855695,0.008673933683887686
text_token_masking,1,cold,False,3,4.202345,0.720005,0.041689,0.00021,4.964249,863.98046875,0.0,201.44033870984313,0.008511991223704125
text_token_masking,1,cold,False,4,4.096763999999999,0.482455,0.038232,0.000231,4.617682,863.98046875,0.0,216.5588708793719,0.008399467245397089
text_token_masking,1,cold,False,5,4.181947,0.465463,0.039044,0.00028,4.686734,863.98046875,0.0,213.36820054221124,0.008461487150907712
text_token_masking,1,cold,False,6,4.002717,0.456225,0.039254,0.00021,4.498406,863.98046875,0.0,222.30096616445914,0.008850530013622066
text_token_masking,1,cold,False,7,4.240437,0.625175,0.056157,0.00038,4.922149,863.98046875,0.0,203.1632931063241,0.011619709915217241
text_token_masking,1,cold,False,8,3.901205,0.80205,0.050576,0.00021,4.754041,863.98046875,0.0,210.34736553597247,0.010798053688349877
text_token_masking,1,cold,False,9,4.07789,0.618492,0.043873,0.000281,4.740536,863.98046875,0.0,210.94661025673045,0.009401705397899916
text_token_masking,1,cold,False,10,5.58736,1.105625,0.071856,0.000231,6.765072,863.98046875,0.0,147.81808678459004,0.010770530637675118
text_token_masking,1,cold,False,11,7.196862,0.767324,0.066346,0.00026,8.030792,863.98046875,0.0,124.52071974968347,0.008363189910431524
text_token_masking,1,cold,False,12,5.974323999999999,0.48543,0.050105,0.000331,6.51019,863.98046875,0.0,153.60534792379332,0.007807727662694276
text_token_masking,1,cold,False,13,5.054741,0.499577,0.051247,0.000101,5.605666,863.98046875,0.0,178.39093517166378,0.009244699349227033
text_token_masking,1,cold,False,14,5.334081,0.536867,0.051769,0.00029,5.923007,863.98046875,0.0,168.8331619395351,0.008867222124944727
text_token_masking,1,cold,False,15,5.250082,0.568627,0.052289,0.000191,5.871189,863.98046875,0.0,170.32325138911384,0.009019182777485521
text_token_masking,1,cold,False,16,6.146541,0.484979,0.052049,0.00028,6.683849,863.98046875,0.0,149.61439134845804,0.007890951094168456
text_token_masking,1,cold,False,17,4.77986,0.489719,0.049353,0.00021,5.319142,863.98046875,0.0,188.00024515231965,0.009405495201798853
text_token_masking,1,cold,False,18,5.801966999999999,0.569269,0.058511,0.000451,6.430198,863.98046875,0.0,155.5162064993955,0.009254405267674907
text_token_masking,1,cold,False,19,5.394805,0.471534,0.050947,0.00028,5.917566,863.98046875,0.0,168.98839827050514,0.00873236272230432
text_token_masking,1,cold,False,20,5.712237,0.469861,0.048802,0.000461,6.231361,863.98046875,0.0,160.4785856572906,0.007968654007102444
text_token_masking,1,cold,False,21,4.767326,0.500309,0.044063,0.000281,5.311979,863.98046875,0.0,188.2537562742624,0.008418199058970486
text_token_masking,1,cold,False,22,4.226782,0.765871,0.045947,0.000191,5.038791,863.98046875,0.0,198.46030525973393,0.009241178988405563
