policy,review_budget,cost_profile,automatic_coverage,accepted_error_rate,wrong_automatic_actions,selective_risk,manual_review_load,review_rate,false_blocks,true_structural_blocks,total_cost,risk_auroc,risk_auprc,expected_calibration_error,brier_score,action_sha256
simple_or,0.2,unsafe_accept_sensitive,0.8,0.016611842105263157,101,0.016611842105263157,1520,0.2,0,0,4045.0,0.7673693486783437,0.14693120464743642,0.4371052631578948,0.29546052631578945,42db6664286fc81c3759d4582d310b625e6a336504fcd0d985eaa00a01ba9380
simple_or,0.2,review_expensive,0.8,0.016611842105263157,101,0.016611842105263157,1520,0.2,0,0,7090.0,0.7673693486783437,0.14693120464743642,0.4371052631578948,0.29546052631578945,42db6664286fc81c3759d4582d310b625e6a336504fcd0d985eaa00a01ba9380
simple_or,0.3,balanced,0.7,0.011090225563909775,59,0.011090225563909775,2280,0.3,0,0,2870.0,0.7673693486783437,0.14693120464743642,0.4371052631578948,0.29546052631578945,d521d282fbaf88b4a669b10b99e074496ea78a2b1b6db28dbe85dd66c82d99f9
simple_or,0.3,unsafe_accept_sensitive,0.7,0.011090225563909775,59,0.011090225563909775,2280,0.3,0,0,3755.0,0.7673693486783437,0.14693120464743642,0.4371052631578948,0.29546052631578945,d521d282fbaf88b4a669b10b99e074496ea78a2b1b6db28dbe85dd66c82d99f9
simple_or,0.3,review_expensive,0.7,0.011090225563909775,59,0.011090225563909775,2280,0.3,0,0,9710.0,0.7673693486783437,0.14693120464743642,0.4371052631578948,0.29546052631578945,d521d282fbaf88b4a669b10b99e074496ea78a2b1b6db28dbe85dd66c82d99f9
simple_or,0.4,balanced,0.6,0.010526315789473684,48,0.010526315789473684,3040,0.4,0,0,3520.0,0.7673693486783437,0.14693120464743642,0.4371052631578948,0.29546052631578945,5320e20c178b8bcf0646aaf5c6ba22622cb8a0dbc820b126e8bf897b1e5d8013
simple_or,0.4,unsafe_accept_sensitive,0.6,0.010526315789473684,48,0.010526315789473684,3040,0.4,0,0,4240.0,0.7673693486783437,0.14693120464743642,0.4371052631578948,0.29546052631578945,5320e20c178b8bcf0646aaf5c6ba22622cb8a0dbc820b126e8bf897b1e5d8013
simple_or,0.4,review_expensive,0.6,0.010526315789473684,48,0.010526315789473684,3040,0.4,0,0,12640.0,0.7673693486783437,0.14693120464743642,0.4371052631578948,0.29546052631578945,5320e20c178b8bcf0646aaf5c6ba22622cb8a0dbc820b126e8bf897b1e5d8013
provenance_only,0.05,balanced,0.95,0.05166204986149584,373,0.05166204986149584,380,0.05,0,0,4110.0,0.5042765242654192,0.0525323488645857,0.7113157894736841,0.7113157894736842,2e4374f85089348dfbd3a60dd34efc885f06c4853d6dad0e03b8c4051dc545bc
provenance_only,0.05,unsafe_accept_sensitive,0.95,0.05166204986149584,373,0.05166204986149584,380,0.05,0,0,9705.0,0.5042765242654192,0.0525323488645857,0.7113157894736841,0.7113157894736842,2e4374f85089348dfbd3a60dd34efc885f06c4853d6dad0e03b8c4051dc545bc
provenance_only,0.05,review_expensive,0.95,0.05166204986149584,373,0.05166204986149584,380,0.05,0,0,5250.0,0.5042765242654192,0.0525323488645857,0.7113157894736841,0.7113157894736842,2e4374f85089348dfbd3a60dd34efc885f06c4853d6dad0e03b8c4051dc545bc
provenance_only,0.1,balanced,0.9,0.052046783625730994,356,0.052046783625730994,760,0.1,0,0,4320.0,0.5042765242654192,0.0525323488645857,0.7113157894736841,0.7113157894736842,e757427d7a29e74f47bff4c7173b2018426e08d16588b8e449dde40cc08974ca
provenance_only,0.1,unsafe_accept_sensitive,0.9,0.052046783625730994,356,0.052046783625730994,760,0.1,0,0,9660.0,0.5042765242654192,0.0525323488645857,0.7113157894736841,0.7113157894736842,e757427d7a29e74f47bff4c7173b2018426e08d16588b8e449dde40cc08974ca
provenance_only,0.1,review_expensive,0.9,0.052046783625730994,356,0.052046783625730994,760,0.1,0,0,6600.0,0.5042765242654192,0.0525323488645857,0.7113157894736841,0.7113157894736842,e757427d7a29e74f47bff4c7173b2018426e08d16588b8e449dde40cc08974ca
provenance_only,0.2,balanced,0.8,0.05131578947368421,312,0.05131578947368421,1520,0.2,0,0,4640.0,0.5042765242654192,0.0525323488645857,0.7113157894736841,0.7113157894736842,d702e80bea0f755ee248bbb5eac0530f58107151f92cbf25cffc719dff602896
provenance_only,0.2,unsafe_accept_sensitive,0.8,0.05131578947368421,312,0.05131578947368421,1520,0.2,0,0,9320.0,0.5042765242654192,0.0525323488645857,0.7113157894736841,0.7113157894736842,d702e80bea0f755ee248bbb5eac0530f58107151f92cbf25cffc719dff602896
provenance_only,0.2,review_expensive,0.8,0.05131578947368421,312,0.05131578947368421,1520,0.2,0,0,9200.0,0.5042765242654192,0.0525323488645857,0.7113157894736841,0.7113157894736842,d702e80bea0f755ee248bbb5eac0530f58107151f92cbf25cffc719dff602896
provenance_only,0.3,balanced,0.7,0.05056390977443609,269,0.05056390977443609,2280,0.3,0,0,4970.0,0.5042765242654192,0.0525323488645857,0.7113157894736841,0.7113157894736842,36f353eefe5fb67288e6b83f7afe5973d22b00e0801c417ebb36869675a77bf0
provenance_only,0.3,unsafe_accept_sensitive,0.7,0.05056390977443609,269,0.05056390977443609,2280,0.3,0,0,9005.0,0.5042765242654192,0.0525323488645857,0.7113157894736841,0.7113157894736842,36f353eefe5fb67288e6b83f7afe5973d22b00e0801c417ebb36869675a77bf0
provenance_only,0.3,review_expensive,0.7,0.05056390977443609,269,0.05056390977443609,2280,0.3,0,0,11810.0,0.5042765242654192,0.0525323488645857,0.7113157894736841,0.7113157894736842,36f353eefe5fb67288e6b83f7afe5973d22b00e0801c417ebb36869675a77bf0
provenance_only,0.4,balanced,0.6,0.05175438596491228,236,0.05175438596491228,3040,0.4,0,0,5400.0,0.5042765242654192,0.0525323488645857,0.7113157894736841,0.7113157894736842,92f1fd4ceefdef0bb14abe871739c91c27abb2614740c56bb920c43dc94212e6
provenance_only,0.4,unsafe_accept_sensitive,0.6,0.05175438596491228,236,0.05175438596491228,3040,0.4,0,0,8940.0,0.5042765242654192,0.0525323488645857,0.7113157894736841,0.7113157894736842,92f1fd4ceefdef0bb14abe871739c91c27abb2614740c56bb920c43dc94212e6
provenance_only,0.4,review_expensive,0.6,0.05175438596491228,236,0.05175438596491228,3040,0.4,0,0,14520.0,0.5042765242654192,0.0525323488645857,0.7113157894736841,0.7113157894736842,92f1fd4ceefdef0bb14abe871739c91c27abb2614740c56bb920c43dc94212e6
predictive_risk_P0,0.05,balanced,0.95,0.03337950138504155,241,0.03337950138504155,380,0.05,0,0,2790.0,0.9012925619324843,0.35688790848430624,0.20940073699099893,0.11015068743459396,3c7fafb3fdf9e068c024f9e8d491d815e289cc042cf03772538fc1e7bc825b2d
predictive_risk_P0,0.05,unsafe_accept_sensitive,0.95,0.03337950138504155,241,0.03337950138504155,380,0.05,0,0,6405.0,0.9012925619324843,0.35688790848430624,0.20940073699099893,0.11015068743459396,3c7fafb3fdf9e068c024f9e8d491d815e289cc042cf03772538fc1e7bc825b2d
predictive_risk_P0,0.05,review_expensive,0.95,0.03337950138504155,241,0.03337950138504155,380,0.05,0,0,3930.0,0.9012925619324843,0.35688790848430624,0.20940073699099893,0.11015068743459396,3c7fafb3fdf9e068c024f9e8d491d815e289cc042cf03772538fc1e7bc825b2d
predictive_risk_P0,0.1,balanced,0.9,0.02236842105263158,153,0.02236842105263158,760,0.1,0,0,2290.0,0.9012925619324843,0.35688790848430624,0.20940073699099893,0.11015068743459396,d4c86f27c43bbbb90c2c613bd89b45cd371b372eacc7162f97464f88087e7934
predictive_risk_P0,0.1,unsafe_accept_sensitive,0.9,0.02236842105263158,153,0.02236842105263158,760,0.1,0,0,4585.0,0.9012925619324843,0.35688790848430624,0.20940073699099893,0.11015068743459396,d4c86f27c43bbbb90c2c613bd89b45cd371b372eacc7162f97464f88087e7934
predictive_risk_P0,0.1,review_expensive,0.9,0.02236842105263158,153,0.02236842105263158,760,0.1,0,0,4570.0,0.9012925619324843,0.35688790848430624,0.20940073699099893,0.11015068743459396,d4c86f27c43bbbb90c2c613bd89b45cd371b372eacc7162f97464f88087e7934
predictive_risk_P0,0.2,balanced,0.8,0.011842105263157895,72,0.011842105263157895,1520,0.2,0,0,2240.0,0.9012925619324843,0.35688790848430624,0.20940073699099893,0.11015068743459396,1596e357c946e53df12399b5a7f5f39561702499c8924bd91bbc9c61b5881889
predictive_risk_P0,0.2,unsafe_accept_sensitive,0.8,0.011842105263157895,72,0.011842105263157895,1520,0.2,0,0,3320.0,0.9012925619324843,0.35688790848430624,0.20940073699099893,0.11015068743459396,1596e357c946e53df12399b5a7f5f39561702499c8924bd91bbc9c61b5881889
predictive_risk_P0,0.2,review_expensive,0.8,0.011842105263157895,72,0.011842105263157895,1520,0.2,0,0,6800.0,0.9012925619324843,0.35688790848430624,0.20940073699099893,0.11015068743459396,1596e357c946e53df12399b5a7f5f39561702499c8924bd91bbc9c61b5881889
predictive_risk_P0,0.3,balanced,0.7,0.007142857142857143,38,0.007142857142857143,2280,0.3,0,0,2660.0,0.9012925619324843,0.35688790848430624,0.20940073699099893,0.11015068743459396,c4b5cb7e2df6745960f8bfab24cc94ca5acf461e0e73c34a8b3d5ff3b11933a7
predictive_risk_P0,0.3,unsafe_accept_sensitive,0.7,0.007142857142857143,38,0.007142857142857143,2280,0.3,0,0,3230.0,0.9012925619324843,0.35688790848430624,0.20940073699099893,0.11015068743459396,c4b5cb7e2df6745960f8bfab24cc94ca5acf461e0e73c34a8b3d5ff3b11933a7
predictive_risk_P0,0.3,review_expensive,0.7,0.007142857142857143,38,0.007142857142857143,2280,0.3,0,0,9500.0,0.9012925619324843,0.35688790848430624,0.20940073699099893,0.11015068743459396,c4b5cb7e2df6745960f8bfab24cc94ca5acf461e0e73c34a8b3d5ff3b11933a7
predictive_risk_P0,0.4,balanced,0.6,0.005263157894736842,24,0.005263157894736842,3040,0.4,0,0,3280.0,0.9012925619324843,0.35688790848430624,0.20940073699099893,0.11015068743459396,b5fd92e0e44da43420c613530665e5529d0393ba26bdf7f8f1e6b8d075a519c6
predictive_risk_P0,0.4,unsafe_accept_sensitive,0.6,0.005263157894736842,24,0.005263157894736842,3040,0.4,0,0,3640.0,0.9012925619324843,0.35688790848430624,0.20940073699099893,0.11015068743459396,b5fd92e0e44da43420c613530665e5529d0393ba26bdf7f8f1e6b8d075a519c6
predictive_risk_P0,0.4,review_expensive,0.6,0.005263157894736842,24,0.005263157894736842,3040,0.4,0,0,12400.0,0.9012925619324843,0.35688790848430624,0.20940073699099893,0.11015068743459396,b5fd92e0e44da43420c613530665e5529d0393ba26bdf7f8f1e6b8d075a519c6
full_fuzzyxai_P1,0.05,balanced,0.95,0.03337950138504155,241,0.03337950138504155,380,0.05,0,0,2790.0,0.897291908535662,0.357087941674637,0.20643623933526511,0.10943383158724071,3000c629e27dd8c37f372ce4d4488bfb4462d6771a1a24842fef836b30be5610
full_fuzzyxai_P1,0.05,unsafe_accept_sensitive,0.95,0.03337950138504155,241,0.03337950138504155,380,0.05,0,0,6405.0,0.897291908535662,0.357087941674637,0.20643623933526511,0.10943383158724071,3000c629e27dd8c37f372ce4d4488bfb4462d6771a1a24842fef836b30be5610
full_fuzzyxai_P1,0.05,review_expensive,0.95,0.03337950138504155,241,0.03337950138504155,380,0.05,0,0,3930.0,0.897291908535662,0.357087941674637,0.20643623933526511,0.10943383158724071,3000c629e27dd8c37f372ce4d4488bfb4462d6771a1a24842fef836b30be5610
full_fuzzyxai_P1,0.1,balanced,0.9,0.022514619883040935,154,0.022514619883040935,760,0.1,0,0,2300.0,0.897291908535662,0.357087941674637,0.20643623933526511,0.10943383158724071,d0e0cd9138b4edc40f162dc3afc544241e304ff14a43976776c4a0a89f73898b
full_fuzzyxai_P1,0.1,unsafe_accept_sensitive,0.9,0.022514619883040935,154,0.022514619883040935,760,0.1,0,0,4610.0,0.897291908535662,0.357087941674637,0.20643623933526511,0.10943383158724071,d0e0cd9138b4edc40f162dc3afc544241e304ff14a43976776c4a0a89f73898b
full_fuzzyxai_P1,0.1,review_expensive,0.9,0.022514619883040935,154,0.022514619883040935,760,0.1,0,0,4580.0,0.897291908535662,0.357087941674637,0.20643623933526511,0.10943383158724071,d0e0cd9138b4edc40f162dc3afc544241e304ff14a43976776c4a0a89f73898b
full_fuzzyxai_P1,0.2,balanced,0.8,0.011842105263157895,72,0.011842105263157895,1520,0.2,0,0,2240.0,0.897291908535662,0.357087941674637,0.20643623933526511,0.10943383158724071,8c722915be8d394b488e7ed4bd41e18351bfba6713f02707f2bfbba6c6e1c185
full_fuzzyxai_P1,0.2,unsafe_accept_sensitive,0.8,0.011842105263157895,72,0.011842105263157895,1520,0.2,0,0,3320.0,0.897291908535662,0.357087941674637,0.20643623933526511,0.10943383158724071,8c722915be8d394b488e7ed4bd41e18351bfba6713f02707f2bfbba6c6e1c185
full_fuzzyxai_P1,0.2,review_expensive,0.8,0.011842105263157895,72,0.011842105263157895,1520,0.2,0,0,6800.0,0.897291908535662,0.357087941674637,0.20643623933526511,0.10943383158724071,8c722915be8d394b488e7ed4bd41e18351bfba6713f02707f2bfbba6c6e1c185
full_fuzzyxai_P1,0.3,balanced,0.7,0.007142857142857143,38,0.007142857142857143,2280,0.3,0,0,2660.0,0.897291908535662,0.357087941674637,0.20643623933526511,0.10943383158724071,a86c55b9551848d6c1fa8e1993a2796c5674df15ca599e949da01f98134e779e
full_fuzzyxai_P1,0.3,unsafe_accept_sensitive,0.7,0.007142857142857143,38,0.007142857142857143,2280,0.3,0,0,3230.0,0.897291908535662,0.357087941674637,0.20643623933526511,0.10943383158724071,a86c55b9551848d6c1fa8e1993a2796c5674df15ca599e949da01f98134e779e
full_fuzzyxai_P1,0.3,review_expensive,0.7,0.007142857142857143,38,0.007142857142857143,2280,0.3,0,0,9500.0,0.897291908535662,0.357087941674637,0.20643623933526511,0.10943383158724071,a86c55b9551848d6c1fa8e1993a2796c5674df15ca599e949da01f98134e779e
full_fuzzyxai_P1,0.4,balanced,0.6,0.005482456140350877,25,0.005482456140350877,3040,0.4,0,0,3290.0,0.897291908535662,0.357087941674637,0.20643623933526511,0.10943383158724071,be867a061d272770d13f782fdc6ab5a5c700a357f11f5628c930bc310e610f4d
full_fuzzyxai_P1,0.4,unsafe_accept_sensitive,0.6,0.005482456140350877,25,0.005482456140350877,3040,0.4,0,0,3665.0,0.897291908535662,0.357087941674637,0.20643623933526511,0.10943383158724071,be867a061d272770d13f782fdc6ab5a5c700a357f11f5628c930bc310e610f4d
full_fuzzyxai_P1,0.4,review_expensive,0.6,0.005482456140350877,25,0.005482456140350877,3040,0.4,0,0,12410.0,0.897291908535662,0.357087941674637,0.20643623933526511,0.10943383158724071,be867a061d272770d13f782fdc6ab5a5c700a357f11f5628c930bc310e610f4d
full_fuzzyxai,0.05,balanced,0.95,0.0520775623268698,376,0.0520775623268698,380,0.05,0,0,4140.0,0.5203506469469823,0.05348017103464463,0.9124031665195739,0.885947445155147,9204ed85b5075dffdcd2e1338da3b676810a19ef971a3cb8bf9bd7e9214f867e
full_fuzzyxai,0.05,unsafe_accept_sensitive,0.95,0.0520775623268698,376,0.0520775623268698,380,0.05,0,0,9780.0,0.5203506469469823,0.05348017103464463,0.9124031665195739,0.885947445155147,9204ed85b5075dffdcd2e1338da3b676810a19ef971a3cb8bf9bd7e9214f867e
full_fuzzyxai,0.05,review_expensive,0.95,0.0520775623268698,376,0.0520775623268698,380,0.05,0,0,5280.0,0.5203506469469823,0.05348017103464463,0.9124031665195739,0.885947445155147,9204ed85b5075dffdcd2e1338da3b676810a19ef971a3cb8bf9bd7e9214f867e
full_fuzzyxai,0.1,balanced,0.9,0.052192982456140354,357,0.052192982456140354,760,0.1,0,0,4330.0,0.5203506469469823,0.05348017103464463,0.9124031665195739,0.885947445155147,378f88da5fdc6df345aa65b5fa0dc74fabd1769dcb874714a80d9fb6d6720d2b
full_fuzzyxai,0.1,unsafe_accept_sensitive,0.9,0.052192982456140354,357,0.052192982456140354,760,0.1,0,0,9685.0,0.5203506469469823,0.05348017103464463,0.9124031665195739,0.885947445155147,378f88da5fdc6df345aa65b5fa0dc74fabd1769dcb874714a80d9fb6d6720d2b
full_fuzzyxai,0.1,review_expensive,0.9,0.052192982456140354,357,0.052192982456140354,760,0.1,0,0,6610.0,0.5203506469469823,0.05348017103464463,0.9124031665195739,0.885947445155147,378f88da5fdc6df345aa65b5fa0dc74fabd1769dcb874714a80d9fb6d6720d2b
full_fuzzyxai,0.2,balanced,0.8,0.0506578947368421,308,0.0506578947368421,1520,0.2,0,0,4600.0,0.5203506469469823,0.05348017103464463,0.9124031665195739,0.885947445155147,ae241f2edc8c0ceca7489dc15e54984c2009ff20086f02ddc400b41f6826ced9
full_fuzzyxai,0.2,unsafe_accept_sensitive,0.8,0.0506578947368421,308,0.0506578947368421,1520,0.2,0,0,9220.0,0.5203506469469823,0.05348017103464463,0.9124031665195739,0.885947445155147,ae241f2edc8c0ceca7489dc15e54984c2009ff20086f02ddc400b41f6826ced9
full_fuzzyxai,0.2,review_expensive,0.8,0.0506578947368421,308,0.0506578947368421,1520,0.2,0,0,9160.0,0.5203506469469823,0.05348017103464463,0.9124031665195739,0.885947445155147,ae241f2edc8c0ceca7489dc15e54984c2009ff20086f02ddc400b41f6826ced9
full_fuzzyxai,0.3,balanced,0.7,0.05056390977443609,269,0.05056390977443609,2280,0.3,0,0,4970.0,0.5203506469469823,0.05348017103464463,0.9124031665195739,0.885947445155147,6c7e00a18788e7b079c2e9491baae384e7c4554a419984bd637b383c595b8c42
full_fuzzyxai,0.3,unsafe_accept_sensitive,0.7,0.05056390977443609,269,0.05056390977443609,2280,0.3,0,0,9005.0,0.5203506469469823,0.05348017103464463,0.9124031665195739,0.885947445155147,6c7e00a18788e7b079c2e9491baae384e7c4554a419984bd637b383c595b8c42
full_fuzzyxai,0.3,review_expensive,0.7,0.05056390977443609,269,0.05056390977443609,2280,0.3,0,0,11810.0,0.5203506469469823,0.05348017103464463,0.9124031665195739,0.885947445155147,6c7e00a18788e7b079c2e9491baae384e7c4554a419984bd637b383c595b8c42
full_fuzzyxai,0.4,balanced,0.6,0.051096491228070175,233,0.051096491228070175,3040,0.4,0,0,5370.0,0.5203506469469823,0.05348017103464463,0.9124031665195739,0.885947445155147,f38b933aa202c85033bef2b059ad62dbfac45db853771596ce678b8d5f33e9a7
full_fuzzyxai,0.4,unsafe_accept_sensitive,0.6,0.051096491228070175,233,0.051096491228070175,3040,0.4,0,0,8865.0,0.5203506469469823,0.05348017103464463,0.9124031665195739,0.885947445155147,f38b933aa202c85033bef2b059ad62dbfac45db853771596ce678b8d5f33e9a7
full_fuzzyxai,0.4,review_expensive,0.6,0.051096491228070175,233,0.051096491228070175,3040,0.4,0,0,14490.0,0.5203506469469823,0.05348017103464463,0.9124031665195739,0.885947445155147,f38b933aa202c85033bef2b059ad62dbfac45db853771596ce678b8d5f33e9a7
random_matched_budget,0.05,balanced,0.95,0.051800554016620495,374,0.051800554016620495,380,0.05,0,0,4120.0,0.47800183960650366,0.051707921427185416,0.45490239596463483,0.33767536613693533,1adc7aeef2fcf09a58cd4b3d5655dd40b4b382383faa458d6d28a5125b500420
random_matched_budget,0.05,unsafe_accept_sensitive,0.95,0.051800554016620495,374,0.051800554016620495,380,0.05,0,0,9730.0,0.47800183960650366,0.051707921427185416,0.45490239596463483,0.33767536613693533,1adc7aeef2fcf09a58cd4b3d5655dd40b4b382383faa458d6d28a5125b500420
random_matched_budget,0.05,review_expensive,0.95,0.051800554016620495,374,0.051800554016620495,380,0.05,0,0,5260.0,0.47800183960650366,0.051707921427185416,0.45490239596463483,0.33767536613693533,1adc7aeef2fcf09a58cd4b3d5655dd40b4b382383faa458d6d28a5125b500420
random_matched_budget,0.1,balanced,0.9,0.05131578947368421,351,0.05131578947368421,760,0.1,0,0,4270.0,0.47800183960650366,0.051707921427185416,0.45490239596463483,0.33767536613693533,19c97b06ccd0a034b384fc75c5f595335f441b1f5ff8b03a814afa2ae21a9dc0
random_matched_budget,0.1,unsafe_accept_sensitive,0.9,0.05131578947368421,351,0.05131578947368421,760,0.1,0,0,9535.0,0.47800183960650366,0.051707921427185416,0.45490239596463483,0.33767536613693533,19c97b06ccd0a034b384fc75c5f595335f441b1f5ff8b03a814afa2ae21a9dc0
random_matched_budget,0.1,review_expensive,0.9,0.05131578947368421,351,0.05131578947368421,760,0.1,0,0,6550.0,0.47800183960650366,0.051707921427185416,0.45490239596463483,0.33767536613693533,19c97b06ccd0a034b384fc75c5f595335f441b1f5ff8b03a814afa2ae21a9dc0
random_matched_budget,0.2,balanced,0.8,0.051644736842105264,314,0.051644736842105264,1520,0.2,0,0,4660.0,0.47800183960650366,0.051707921427185416,0.45490239596463483,0.33767536613693533,fe22892b286f60452db1dc6e6e8b9d10bd5fb2e5c575a8dd2eb0bf980e486744
random_matched_budget,0.2,unsafe_accept_sensitive,0.8,0.051644736842105264,314,0.051644736842105264,1520,0.2,0,0,9370.0,0.47800183960650366,0.051707921427185416,0.45490239596463483,0.33767536613693533,fe22892b286f60452db1dc6e6e8b9d10bd5fb2e5c575a8dd2eb0bf980e486744
random_matched_budget,0.2,review_expensive,0.8,0.051644736842105264,314,0.051644736842105264,1520,0.2,0,0,9220.0,0.47800183960650366,0.051707921427185416,0.45490239596463483,0.33767536613693533,fe22892b286f60452db1dc6e6e8b9d10bd5fb2e5c575a8dd2eb0bf980e486744
random_matched_budget,0.3,balanced,0.7,0.05244360902255639,279,0.05244360902255639,2280,0.3,0,0,5070.0,0.47800183960650366,0.051707921427185416,0.45490239596463483,0.33767536613693533,9f7bc31db3f32b6e4a01172887a68ea7771d2e924ed2fb179bf7b78fed70ee78
random_matched_budget,0.3,unsafe_accept_sensitive,0.7,0.05244360902255639,279,0.05244360902255639,2280,0.3,0,0,9255.0,0.47800183960650366,0.051707921427185416,0.45490239596463483,0.33767536613693533,9f7bc31db3f32b6e4a01172887a68ea7771d2e924ed2fb179bf7b78fed70ee78
random_matched_budget,0.3,review_expensive,0.7,0.05244360902255639,279,0.05244360902255639,2280,0.3,0,0,11910.0,0.47800183960650366,0.051707921427185416,0.45490239596463483,0.33767536613693533,9f7bc31db3f32b6e4a01172887a68ea7771d2e924ed2fb179bf7b78fed70ee78
random_matched_budget,0.4,balanced,0.6,0.05482456140350877,250,0.05482456140350877,3040,0.4,0,0,5540.0,0.47800183960650366,0.051707921427185416,0.45490239596463483,0.33767536613693533,441a6d430ee398a441ffdb19629506eb94bf76677b54e6f857c50d5fb8439b2f
random_matched_budget,0.4,unsafe_accept_sensitive,0.6,0.05482456140350877,250,0.05482456140350877,3040,0.4,0,0,9290.0,0.47800183960650366,0.051707921427185416,0.45490239596463483,0.33767536613693533,441a6d430ee398a441ffdb19629506eb94bf76677b54e6f857c50d5fb8439b2f
random_matched_budget,0.4,review_expensive,0.6,0.05482456140350877,250,0.05482456140350877,3040,0.4,0,0,14660.0,0.47800183960650366,0.051707921427185416,0.45490239596463483,0.33767536613693533,441a6d430ee398a441ffdb19629506eb94bf76677b54e6f857c50d5fb8439b2f
