method,w_p,w_u,w_I,w_Delta,w_R,theta_1,theta_2,theta_3,theta_4
random_search,0.029188736019213072,0.12600911911975662,0.23765208606408986,0.227298399945652,0.37985165885128847,0.14487287471507446,0.3666438453960613,0.37292918464165586,0.8357642395842813
random_search,0.2948374854688476,0.006607337773630563,0.24288564770002355,0.21387800183355962,0.24179152722393854,0.17854420884862507,0.6637562360955775,0.752240383469836,0.7652933434806584
random_search,0.07478551621000229,0.2890974306027497,0.07585078329031972,0.39786248857255263,0.16240378132437555,0.19214697364203948,0.5161286072687074,0.5404565619666569,0.8088447881072767
random_search,0.15335000466683837,0.4589412448902308,0.12092248020760385,0.07374441312109556,0.1930418571142313,0.15304168420022693,0.18719817144194886,0.39891776143591856,0.6913958926850042
random_search,0.3548638994410875,0.296160132669071,0.16851423598640697,0.1550844443091988,0.025377287594235746,0.207630282537856,0.2867016853345976,0.358782780640028,0.8645509691896222
random_search,0.3700442836343527,0.022891984753444294,0.23893681291729968,0.2243842943434976,0.14374262435140556,0.29640139273054,0.3965400877672652,0.5389242211657181,0.8878639066071845
random_search,0.4785460587984814,0.14387724561017606,0.1471178942060255,0.12608167081750088,0.10437713056781632,0.23236657085253565,0.39422633488367326,0.4367099131751885,0.8994067136655411
random_search,0.3875908887250852,0.16800149577032641,0.28861581309380696,0.046972023946390266,0.10881977846439113,0.18043808587767474,0.192399439855963,0.3371120293147396,0.805469433165116
random_search,0.16104267574659392,0.42836260105578866,0.0927137190908887,0.07089052937948569,0.24699047472724298,0.47918987654727124,0.7730229745897236,0.79840940143629,0.8152031065592981
random_search,0.22116628673646613,0.038787957385505396,0.22143394660860227,0.11680608696066772,0.4018057223087585,0.4058108892532664,0.6098571746417157,0.8770612585735167,0.91328083996558
random_search,0.21771484573207822,0.09266186350500374,0.3304166900135036,0.31953508892441795,0.03967151182499658,0.1479829239484483,0.17993306805934164,0.6360520693984457,0.6651478739536454
random_search,0.03881279508811817,0.12718259455520511,0.32977040016935394,0.34888196798145865,0.15535224220586416,0.2984066918628076,0.6813241566867146,0.7923803395939996,0.8412075194958148
random_search,0.2430783614610642,0.42633554287024655,0.07328460544879742,0.08446394566154791,0.1728375445583439,0.1295486523002634,0.5987072599621197,0.6060715599708364,0.9088410354697839
random_search,0.03238924912078561,0.17829760613058204,0.16050039467034025,0.22004827869049268,0.4087644713877994,0.3816582544148554,0.5731486343571672,0.6378886571512467,0.8699130196299719
random_search,0.3975529183225709,0.04274758688030004,0.13173788980283777,0.274512649273451,0.15344895572084033,0.34154312913103935,0.4482051019714314,0.630936107293447,0.7957180471114643
random_search,0.45433753528064197,0.14524452891450854,0.19874571079419362,0.13447590505735935,0.0671963199532965,0.14924106831966985,0.20800611203957242,0.6968239594718985,0.8199368381828013
random_search,0.2926721485025662,0.15470788626298407,0.013246985919489975,0.25075741500326815,0.28861556431169166,0.20791811174097122,0.43482629494865394,0.5611912992539243,0.7092858789620962
random_search,0.046243568945616154,0.34271244405019596,0.12916791378293488,0.1351403438625929,0.34673572935866,0.2503936136412618,0.32286576252506993,0.3535651336055305,0.8248627794211856
random_search,0.2051460937864793,0.45761983391702254,0.08312645820231922,0.1094374458628962,0.14467016823128293,0.5054108410897373,0.5715141442873428,0.7687703217919375,0.9057154370542756
random_search,0.059000090740124446,0.403912614528684,0.28258830602914164,0.1482806139937278,0.10621837470832206,0.21961457389546135,0.4544282094330795,0.7687010028348715,0.7738580756383938
random_search,0.19743685925853835,0.025981307994132584,0.38054472498158043,0.14837143625162896,0.24766567151411972,0.23237721144783458,0.7569945216794635,0.7940676526648376,0.9093985839493782
random_search,0.07833634191099267,0.18065845321266535,0.2409944890319022,0.42376495644912854,0.07624575939531145,0.17896965528932146,0.3253407137137341,0.7162249377236578,0.7760837958269584
random_search,0.056138466397289866,0.26052124365261736,0.08092364388846528,0.21223485619687582,0.39018178986475166,0.31447401480749376,0.34833532898811526,0.5891637958141012,0.609288916315423
random_search,0.3205069154619442,0.2774104941586198,0.012478077255962594,0.20486256307857761,0.18474195004489566,0.25687090881058416,0.4664917345795184,0.9106940986071781,0.9121262681820737
random_search,0.14196774303030732,0.20472761500374934,0.34403427954404775,0.022262336697474766,0.2870080257244209,0.2586290174801317,0.34649292863024805,0.6363073432811606,0.8175356611179779
random_search,0.46877190136265634,0.14642131846671336,0.17811610837734035,0.09324343140166894,0.11344724039162121,0.2846566186281312,0.410691610858238,0.5348333452770412,0.6444689343986213
random_search,0.08627854589922841,0.313774913768206,0.0640017465162605,0.37595692341768133,0.1599878703986238,0.16731225760466095,0.41830037723302455,0.6547375330650804,0.8863779530734633
random_search,0.22603371729255856,0.026709940672961195,0.29185313287806763,0.33646006502157,0.1189431441348427,0.28437444839753145,0.4334640545515976,0.6837844847155481,0.9019328990071193
random_search,0.30251852576397614,0.21105882562680528,0.06686178221788802,0.06262938814598544,0.35693147824534516,0.2803426441409368,0.479084963319406,0.5712006619097992,0.754358102629684
random_search,0.16097294762452413,0.41410167418625415,0.07033766221898766,0.08807241122803044,0.26651530474220364,0.24245568163537062,0.4655659904789012,0.4732794038448745,0.8828650237388851
random_search,0.44896054958079523,0.1438861517907883,0.13464207462378824,0.06482498068865915,0.20768624331596888,0.23858477353359414,0.4311304920283252,0.6998680129041492,0.7916661714214036
random_search,0.24628787540591413,0.08134644258163172,0.1999863012717778,0.4085987201693326,0.06378066057134378,0.24280477928735572,0.3183190668187813,0.639533986520844,0.6563424410741492
grid_search,0.26098208895992137,0.23478864844656516,0.21265832263737786,0.2845650190583011,0.007005920897834621,0.2,0.4,0.6,0.8
random_search,0.10367668109424745,0.13978540350872562,0.4540186612709324,0.21471014844015412,0.08780910568594046,0.2878200328635414,0.3370701257550883,0.43576557925038745,0.7175756069831427
random_search,0.15307172924919474,0.19127441925083824,0.16578493836968639,0.04993577125474279,0.4399331418755379,0.4963812355049554,0.500290829087897,0.5145713581794784,0.6311427069348033
random_search,0.06830832349906626,0.18037144498119514,0.2633082245776554,0.08065816788587461,0.40735383905620864,0.14971954710213475,0.6070304609611971,0.6897018329310414,0.8803294539843896
random_search,0.30918088662933146,0.054833096815039846,0.15616303120722405,0.10188627303979596,0.3779367123086086,0.4134005362947546,0.5813168470244563,0.7489413572521282,0.9084411559733018
random_search,0.08576014611888678,0.4318163856288469,0.2285738176007776,0.1789892881233883,0.07486036252810042,0.2815269514396129,0.37299172499541117,0.7678084165015927,0.9133088929074271
random_search,0.2523594576660762,0.2576270791013615,0.10436715437036348,0.3527457497623883,0.032900559099810524,0.16202239103582056,0.17162190198835753,0.19804991702527408,0.45222682005732767
random_search,0.4137262498740542,0.05362624927727308,0.09746452782150211,0.2148707286549272,0.2203122443722434,0.14236144485809726,0.1868028664054927,0.21326913113607587,0.29440892963582693
random_search,0.21818331350293232,0.267577114107493,0.13092384907701463,0.3577318861960325,0.0255838371165276,0.3977842321837686,0.725139232976306,0.8040547824158683,0.8410476491794626
random_search,0.015184111755344318,0.32421055460850473,0.24176255370242233,0.15535158962620366,0.26349119030752494,0.3235905593212923,0.728260261090828,0.7453693279094246,0.7872271528616078
random_search,0.2573211266262502,0.3733808129418546,0.03740099750938867,0.10443690630959532,0.22746015661291114,0.260250522382511,0.6346336222057818,0.7218439263408336,0.7265463102442338
random_search,0.36614378412696585,0.274456691672293,0.19871042935740132,0.028579429362899363,0.13210966548044042,0.2123329221564802,0.24925868950780447,0.4580949468277928,0.5035797431856157
grid_search,0.0659599651957346,0.3626065186028478,0.0856173038679419,0.15544681185151923,0.33036940048195645,0.2,0.4,0.6,0.8
random_search,0.20895783053257838,0.3623699603147489,0.016387065267798297,0.21669767184561486,0.19558747203925955,0.4032126524540147,0.5791262511940916,0.7523496990563724,0.8872467330826392
random_search,0.12846158241815864,0.4225474450557457,0.2699178290461856,0.09413157343246069,0.0849415700474493,0.3827500624385191,0.4294285763282367,0.44831376282635693,0.5043173318072636
random_search,0.058604891608665007,0.25462159759211744,0.29597425123839666,0.3288125198690426,0.06198673969177839,0.2564841801555512,0.3891209941352284,0.613656879610283,0.6163620173107327
random_search,0.06656143364574711,0.12907762807842754,0.2883990913383438,0.405164740378362,0.11079710655911962,0.24847065006793495,0.5172723830770253,0.5491903390018006,0.7399263227050624
random_search,0.08412085836669432,0.4552272477472592,0.18981781396554773,0.09831272199326113,0.17252135792723736,0.4565024303654184,0.5324539497938867,0.5886673830150714,0.6499962509445287
random_search,0.1735672566166678,0.3220309526825412,0.34562618983937404,0.12282804405182715,0.03594755680958997,0.2775637357323932,0.7494046977249899,0.8232775033530507,0.9097577911058552
random_search,0.20602500448832806,0.0346368041111197,0.11298008663093197,0.28230278561267336,0.3640553191569467,0.44832897862653925,0.5343857389639163,0.5602361655317033,0.7073988881117916
random_search,0.35999868484685815,0.3270764256745479,0.10753920749023997,0.15427548471994396,0.051110197268409964,0.22174573077821857,0.327793134513805,0.6924001125968213,0.8079896772527951
random_search,0.12376266125967827,0.14161421315792797,0.04779502962310337,0.3649557630478495,0.3218723329114409,0.5457020255177285,0.7899167918444506,0.8814853209735521,0.9163024141232995
random_search,0.1006561757578923,0.0494399174126413,0.39911200956516096,0.25653311610178636,0.19425878116251905,0.490073939712533,0.6508936140466747,0.670939193568441,0.6772314279237801
random_search,0.3477909857429448,0.22037823525768632,0.09203366181548948,0.2979178680551838,0.04187924912869548,0.13758134315281562,0.32731721256816404,0.5944866471182683,0.904722454501642
random_search,0.09985936905789666,0.04217273170215131,0.1979732934820649,0.35611841026226176,0.3038761954956254,0.12642797200737083,0.2248460021979353,0.44567943942454225,0.6938388275798744
random_search,0.1983498442731652,0.33929635817508236,0.15753943994659644,0.2850279724089741,0.01978638519618185,0.1292454208599637,0.35139981791550956,0.8363291755178075,0.8524889509163576
random_search,0.17380587974961545,0.03147822796996299,0.25375312132359196,0.3894810015882587,0.15148176936857088,0.21666919000624885,0.35313580441502357,0.3891246868435231,0.6428648876801086
random_search,0.08984929715945704,0.34808702205914527,0.10124852055342591,0.10034303589124177,0.36047212433673,0.5744265126321928,0.6519782433210327,0.7038201881337116,0.831307530192161
random_search,0.4590352922046162,0.13337098444201287,0.10451093921490293,0.09764217903136975,0.20544060510709822,0.4084065374070545,0.6458794238371178,0.7312072300677804,0.8821979346024776
random_search,0.1828102986235692,0.3071662658702546,0.011601685800889907,0.2766261224846914,0.22179562722059504,0.1233220560347483,0.17644831032672542,0.7493380957155655,0.8077431318885023
random_search,0.2799308018329732,0.04901801921938075,0.17080840633563893,0.10875749576784065,0.3914852768441665,0.3633447827696976,0.449853440857635,0.5831522850623044,0.7456496803809737
random_search,0.024631313227856985,0.26120237793781914,0.32623130205245815,0.2679874096662922,0.11994759711557358,0.20555752307815378,0.24231846806884033,0.3019500222419939,0.7032682337653281
random_search,0.28451380157430023,0.37249440982002735,0.09096167482956609,0.048753894011100404,0.203276219765006,0.254019573519752,0.29543332390324184,0.7013956880680063,0.8411366890881803
random_search,0.05823664945454197,0.31087792256727864,0.20493816862314684,0.35137856409391455,0.07456869526111805,0.25208525170069984,0.34019567473898993,0.6411496732477348,0.7239945248569598
random_search,0.15189129905136337,0.1588085817824151,0.07126268259903157,0.46060135916492895,0.15743607740226104,0.30711355269694085,0.353419095291327,0.6561959323467483,0.8886794916512315
random_search,0.1675777325371052,0.03917559151147936,0.15516612428297966,0.4152510065293845,0.2228295451390511,0.3429505441496767,0.5258957322720528,0.6575245642439108,0.8885148949571832
grid_search,0.09516604263369513,0.12086315219380489,0.13245536671429128,0.4664532523572318,0.1850621861009768,0.2,0.4,0.6,0.8
random_search,0.030935366250209352,0.29556333206540325,0.30663467794784244,0.1019563465732063,0.2649102771633386,0.16002666738827045,0.308076656648423,0.330966525059754,0.6332279487977667
grid_search,0.05,0.1,0.4,0.2,0.24999999999999994,0.2,0.4,0.6,0.8
grid_search,0.05,0.2,0.4,0.1,0.24999999999999997,0.2,0.4,0.6,0.8
grid_search,0.05,0.4,0.1,0.2,0.24999999999999994,0.2,0.4,0.6,0.8
grid_search,0.05,0.4,0.2,0.1,0.24999999999999992,0.2,0.4,0.6,0.8
grid_search,0.1,0.05,0.4,0.2,0.24999999999999994,0.2,0.4,0.6,0.8
grid_search,0.1,0.2,0.4,0.05,0.24999999999999994,0.2,0.4,0.6,0.8
grid_search,0.1,0.4,0.05,0.2,0.25,0.2,0.4,0.6,0.8
grid_search,0.1,0.4,0.2,0.05,0.25,0.2,0.4,0.6,0.8
grid_search,0.2,0.05,0.4,0.1,0.24999999999999997,0.2,0.4,0.6,0.8
grid_search,0.2,0.1,0.4,0.05,0.25000000000000006,0.2,0.4,0.6,0.8
grid_search,0.2,0.4,0.05,0.1,0.25,0.2,0.4,0.6,0.8
grid_search,0.2,0.4,0.1,0.05,0.25000000000000006,0.2,0.4,0.6,0.8
grid_search,0.4,0.05,0.1,0.2,0.24999999999999994,0.2,0.4,0.6,0.8
grid_search,0.4,0.05,0.2,0.1,0.24999999999999992,0.2,0.4,0.6,0.8
grid_search,0.4,0.1,0.05,0.2,0.25,0.2,0.4,0.6,0.8
grid_search,0.4,0.1,0.2,0.05,0.25,0.2,0.4,0.6,0.8
grid_search,0.4,0.2,0.05,0.1,0.24999999999999997,0.2,0.4,0.6,0.8
grid_search,0.4,0.2,0.1,0.05,0.24999999999999994,0.2,0.4,0.6,0.8
random_search,0.15946633054159956,0.01736842156593574,0.30436130644053455,0.3107040809608947,0.20809986049103543,0.16071814218823705,0.2991131550748982,0.6304131346478451,0.8911983406100009
random_search,0.1781274362602889,0.30520660375098857,0.3139581351795981,0.016976039310918678,0.18573178549820593,0.20073202483236433,0.23682529974395644,0.8107929070099479,0.8358187754228135
random_search,0.2012524517588247,0.33830689910537687,0.30945025206549265,0.03159414304267371,0.1193962540276321,0.15929631079559153,0.20932060272024655,0.29061550763230626,0.5845639361376697
random_search,0.27185546330172694,0.2345594082459735,0.13500754105327925,0.3364819351039371,0.022095652295083333,0.1652659229270722,0.2294789510773606,0.3053791060115376,0.3420700933679732
random_search,0.4531515264327296,0.10420197747017831,0.15319369151183618,0.20476362735680634,0.08468917722844937,0.18505722310475103,0.4101983512373407,0.6820722620467744,0.9064188997391782
random_search,0.2413484402204533,0.19809194812540534,0.30462533041907947,0.009576098040162294,0.24635818319489958,0.5741956618508478,0.6483759679284298,0.7231014216521675,0.856833072399821
random_search,0.305168570199547,0.31396715995737773,0.08519648649637822,0.2543241284661235,0.041343654880573615,0.4657008931177611,0.5809311296170915,0.6605516068993622,0.6662453053563733
random_search,0.3559517752334205,0.1910403885639317,0.31535895872207087,0.0632458278246335,0.07440304965594341,0.29626493466918313,0.6303484929511605,0.660632749541637,0.8035313368202914
grid_search,0.2301248977026042,0.2501162121632074,0.04252681831611904,0.0991109367344063,0.37812113508366324,0.2,0.4,0.6,0.8
random_search,0.042779934888163416,0.16683805783499722,0.11756825821485865,0.3645612384544937,0.30825251060748704,0.27181450976861454,0.6341837846328764,0.6579516577734322,0.8281303013070729
random_search,0.3301391694707479,0.19265433436386312,0.013599780117432493,0.2041367707793852,0.2594699452685711,0.23507365644027817,0.2644978553795918,0.29895183088311283,0.5902585613705342
random_search,0.16005004562701028,0.32806141309971415,0.06290738924185679,0.3599656455087136,0.0890155065227052,0.36233545229359665,0.3781305775050086,0.4226218526530571,0.7755624712525581
random_search,0.14198247673404815,0.0208174656399454,0.2794330838225815,0.22596415213602378,0.33180282166740116,0.4655060551618394,0.5487258958840686,0.7717527278127401,0.9147893829009276
random_search,0.31966078164451306,0.061640724445491665,0.24794433201117683,0.30945415788936087,0.06130000400945764,0.3163264274075105,0.3179628159381015,0.54853492903874,0.5706405775433925
random_search,0.016981228682045886,0.3274430475929039,0.2208056539482799,0.274954440195389,0.15981562958138126,0.22869528378057796,0.4145055865744573,0.567347917005532,0.8560433188656038
random_search,0.0956792874099689,0.03710544182689329,0.3298219016817181,0.24321466637853423,0.2941787027028856,0.14947211565918744,0.7593049546149343,0.7985930159813996,0.8080502384346138
random_search,0.43684926931515305,0.1479503697678308,0.2371463735330636,0.08764874529214914,0.09040524209180335,0.14386568641038805,0.23048379029499894,0.3094884825018305,0.36650156962901476
random_search,0.12517874465531684,0.3933279598374552,0.05517223328498677,0.2914478715393727,0.13487319068286835,0.2873765341632153,0.37611803571799757,0.6568544793447004,0.9027626990046941
random_search,0.08486765590934504,0.3329537077540869,0.3700720761726282,0.08916012297940229,0.12294643718453756,0.23674854942536053,0.29278331926357026,0.4757239762331166,0.5720395570017048
random_search,0.3354290966998157,0.3029802514406966,0.04075472976499631,0.2275078614249716,0.09332806066951985,0.18746640829628036,0.29899407028673125,0.4035270601760623,0.7781397146776762
random_search,0.026169693135575794,0.2922852834452227,0.11372895027462444,0.2916516940356825,0.27616437910889463,0.16684838099615956,0.6964227322005306,0.7536286563708757,0.8357218438494531
grid_search,0.19282988167117737,0.011572764741442355,0.21542341359997166,0.2742998349178799,0.30587410506952856,0.2,0.4,0.6,0.8
random_search,0.406761785261022,0.053216629881890846,0.2668400252684092,0.12240228951342018,0.15077927007525793,0.23609610559784372,0.29863187966346116,0.6780004450087532,0.7241266969993935
random_search,0.3178075497064621,0.30113619177566464,0.03305788155749539,0.24521665745845733,0.1027817195019206,0.20831117135942073,0.5072667434083497,0.5656311130114319,0.6926251320103576
random_search,0.06001811777142834,0.21109413464967366,0.22976120013020532,0.4093830416222976,0.08974350582639505,0.3304879292652047,0.5087484556641977,0.650253133862803,0.6981084870277086
random_search,0.043089057494959955,0.24834222294700375,0.11154218415101134,0.39350461212963506,0.2035219232773898,0.13054139067420534,0.4639661046668905,0.5094119760862681,0.7699877418106723
random_search,0.24081616226676883,0.390286316824977,0.12355549472193575,0.20838562363721327,0.03695640254910507,0.17924614669525887,0.2260336647611309,0.7818036764725892,0.9118584553638989
random_search,0.4081766687774201,0.04629059142128692,0.11566897706097785,0.23091654987779003,0.19894721286252515,0.19349442329464228,0.4788962301153939,0.4994410927346865,0.87825667129171
random_search,0.17600686954660708,0.37703227954251434,0.027190188609261697,0.16516372450402333,0.2546069377975936,0.3083674782680134,0.3189342392604912,0.8636422701260977,0.8879595952963077
random_search,0.09912391757289508,0.14770039051263045,0.47187641415523324,0.14582489464650641,0.1354743831127349,0.504387674127051,0.5444446457478701,0.7823034570747057,0.8186259322042158
random_search,0.13281619501013636,0.13791492413794235,0.09202569242496568,0.17005144954910648,0.4671917388778492,0.1689720905379288,0.19622571710110442,0.3644648856789692,0.8164503817358634
random_search,0.3536282001051265,0.10213337518875837,0.3518650005752644,0.08721664437295856,0.10515677975789224,0.13069770649643303,0.492318128083404,0.5759879535517529,0.7950439944761357
random_search,0.011302043195393333,0.3007948462578576,0.20208057763419962,0.21002792636032439,0.2757946065522252,0.1907436114746252,0.4704759742563425,0.738918732701819,0.8060536254251637
grid_search,0.09512011134140748,0.08736369944398564,0.2033613461518142,0.4484239476893266,0.16573089537346605,0.2,0.4,0.6,0.8
random_search,0.15347933049600254,0.4487974464409965,0.07902917189649647,0.20763394391820333,0.11106010724830123,0.2646489560479751,0.399748372280214,0.7823782131894274,0.7976412571620821
grid_search,0.1,0.3,0.1,0.1,0.40000000000000013,0.2,0.4,0.6,0.8
grid_search,0.3,0.1,0.1,0.1,0.4,0.2,0.4,0.6,0.8
grid_search,0.3,0.4,0.1,0.1,0.09999999999999992,0.2,0.4,0.6,0.8
grid_search,0.1,0.1,0.3,0.1,0.4,0.2,0.4,0.6,0.8
grid_search,0.1,0.1,0.4,0.1,0.30000000000000004,0.2,0.4,0.6,0.8
grid_search,0.1,0.3,0.4,0.1,0.10000000000000006,0.2,0.4,0.6,0.8
grid_search,0.1,0.4,0.1,0.1,0.30000000000000004,0.2,0.4,0.6,0.8
grid_search,0.1,0.4,0.3,0.1,0.1,0.2,0.4,0.6,0.8
grid_search,0.3,0.1,0.4,0.1,0.09999999999999995,0.2,0.4,0.6,0.8
grid_search,0.4,0.1,0.1,0.1,0.30000000000000004,0.2,0.4,0.6,0.8
grid_search,0.4,0.1,0.3,0.1,0.1,0.2,0.4,0.6,0.8
grid_search,0.4,0.3,0.1,0.1,0.09999999999999998,0.2,0.4,0.6,0.8
random_search,0.2575355717401444,0.07200228461150851,0.20423045466224748,0.39488303565233857,0.07134865333376099,0.22106111319767324,0.7730140642483253,0.8328573122233004,0.8727105138705126
random_search,0.40971340933101286,0.19838531827711836,0.045106566454764664,0.22453508621055196,0.12225961972655232,0.3248818579837087,0.7486726158661552,0.8113928477079798,0.8723682740041626
random_search,0.38485003583723565,0.06680336903856846,0.07015728635368101,0.24774698132133102,0.23044232744918378,0.22578289619826222,0.2631305816167703,0.40933796092350583,0.519999418050834
random_search,0.1266340699475224,0.43015322653364807,0.06309069858780282,0.1438619540714089,0.2362600508596178,0.19608176506997582,0.29930880686214634,0.6608788706799762,0.8344210708650038
random_search,0.3147884345483468,0.2040562622070531,0.2995433330851982,0.16313942312688076,0.01847254703252118,0.1500682850835531,0.7955952984622261,0.8390609482310504,0.9004945132800254
grid_search,0.2204338088494834,0.3145395690502676,0.19715375165515464,0.2558835786965567,0.011989291748537544,0.2,0.4,0.6,0.8
random_search,0.17060648598702882,0.3040455922396891,0.13483391083780202,0.0351690001477775,0.3553450107877026,0.16931378054583923,0.24610749011184616,0.3560767635669345,0.8520720679497181
random_search,0.17784414439253501,0.31956179718102606,0.030949839758528587,0.3329705368520308,0.13867368181587955,0.1678771861902918,0.35327229707892094,0.622978869600926,0.7133234434947404
random_search,0.0549932298347134,0.18970218629634675,0.4354284247811922,0.1356955218377536,0.1841806372499941,0.2012257982021009,0.5097289214646331,0.5853759815291324,0.8356163534962323
random_search,0.20061900975183738,0.45323913010613137,0.10940160217919098,0.1501001582863939,0.0866400996764463,0.17383507818492444,0.40546213812637893,0.4422360739555171,0.6719520236896582
random_search,0.15059460156337143,0.36521730239804484,0.025729879552129235,0.25392837467479756,0.20452984181165682,0.27515009598704065,0.5146531126834107,0.5693100474919491,0.7204020528169396
random_search,0.14643960996034494,0.19638199447070895,0.41108741278780325,0.03948955841036237,0.20660142437078033,0.1351330875486657,0.23320128053747868,0.5272662293976011,0.9092000117071168
random_search,0.06499346935792176,0.18725325067613544,0.12281677379330815,0.18218800892856002,0.4427484972440746,0.38830806434526455,0.545507860018634,0.5825855585100063,0.8139545352051002
random_search,0.05298382233821888,0.32438725633909526,0.09033191658185324,0.18897185414738532,0.3433251505934473,0.28042422189953753,0.5836649284256018,0.5953485878114052,0.7693183598771255
random_search,0.1589275533226119,0.33224700602277474,0.10355406719134365,0.05488775860950103,0.3503836148537688,0.23037332507682623,0.2666587013840138,0.46048267911869123,0.8027128469920004
random_search,0.3163034018442916,0.047878430791013414,0.32372528728470756,0.22797930902264701,0.08411357105734035,0.2942698335068795,0.46440184808765644,0.5558800269515686,0.6483689162483656
random_search,0.13371444658146261,0.47060250546708504,0.12375116829087797,0.11041680259937575,0.1615150770611987,0.6097262150511888,0.7104951183826225,0.855344980777969,0.8638566462851597
random_search,0.3402636722944391,0.26984845021215026,0.025135407663774843,0.13312945159083528,0.2316230182388004,0.15993726699053343,0.2753665890178329,0.4153767491865028,0.5563295348633638
random_search,0.09965916201847567,0.43454611344711097,0.07210313705812903,0.21291306085365333,0.1807785266226311,0.4233756462480859,0.59692402350382,0.6270616944216656,0.8462005138884581
random_search,0.11933154526979312,0.1185149778820714,0.3246663623815265,0.3707665076388398,0.06672060682776915,0.21753797036482253,0.6537263635586721,0.7354111577809239,0.8552063317106494
random_search,0.12450744752272493,0.16804847660225133,0.3149966931878584,0.35202365727806817,0.040423725409097104,0.39854881042636575,0.46858004186806124,0.8887057007994856,0.8953727243077408
random_search,0.40496900459984125,0.22574308100438278,0.20782133612603737,0.114612824691698,0.04685375357804056,0.13179795752106302,0.19862765611379768,0.7568536796813734,0.9016050944127939
random_search,0.12158581823260853,0.3721137883241742,0.3217058433782628,0.06462254868666714,0.11997200137828722,0.4769082562990231,0.47739159838392686,0.5952431943067047,0.7135369053320726
random_search,0.15661626794647307,0.3168732610093071,0.043681302918198966,0.35638443848415635,0.12644472964186454,0.37983190222688606,0.40255033224468073,0.5240922884523946,0.7117275819687965
random_search,0.10678653583815091,0.1580409657135919,0.13574712330837999,0.1290384517957446,0.4703869233441324,0.5062538114703897,0.5317772251293941,0.6334798216246184,0.878729732571308
random_search,0.0920840734769386,0.35069328444227627,0.3449773982823398,0.13809477127649822,0.07415047252194704,0.2945433636642455,0.5135040597206963,0.5640460781778207,0.910112407014389
random_search,0.13413869310820437,0.31872298288806084,0.0680138187961709,0.10457122154193033,0.3745532836656336,0.2268126577990457,0.24119071906195994,0.5557771333667987,0.7044801708090281
random_search,0.3354757182786159,0.25478808690413246,0.04236585986306378,0.08969852754454201,0.27767180740964587,0.17098839005990374,0.3097230537036212,0.6662686956251385,0.8040891523882753
random_search,0.0543173594931087,0.2957596563701987,0.06874216448026264,0.2927209102336812,0.28845990942274874,0.15675549119518253,0.2453480564912656,0.6025183465994448,0.6786319083321486
random_search,0.06081147772062664,0.19466190237860806,0.10369737167349014,0.21940557773867278,0.4214236704886023,0.23524300750125018,0.4644052604827268,0.6963035854374684,0.7568544785793333
grid_search,0.3242860216013576,0.18104397784090204,0.29893508189546003,0.02072946348469804,0.1750054551775823,0.2,0.4,0.6,0.8
random_search,0.22752153156753466,0.3645431208930658,0.046614399185325714,0.26866085952929214,0.0926600888247817,0.2598525969895734,0.6518095526425525,0.7739646796836825,0.7935306732483393
random_search,0.13737831823082405,0.06150762000834935,0.3156119669848174,0.37344333363949417,0.11205876113651503,0.20712033672448216,0.24948025049813943,0.35808197156408006,0.5347073698438016
random_search,0.4100117249135016,0.04436217114437721,0.19248620675044809,0.22227162259013739,0.13086827460153577,0.18312212643136333,0.23648404569777398,0.26914951036093426,0.4264471044302245
random_search,0.3619986014486191,0.13172914456680948,0.06379188930399875,0.33062088366652753,0.11185948101404529,0.17405373197663462,0.24250901404520508,0.5281759945351192,0.7897166320476682
random_search,0.4596369440232831,0.1506924234475904,0.08738480217403281,0.12305993297300957,0.17922589738208416,0.13094291541894226,0.5322914790635098,0.5536663358326005,0.8875200682171797
random_search,0.25022757697097225,0.2943100504484835,0.29523470080995945,0.020484769988724064,0.13974290178186058,0.21380761237230456,0.2773242147888104,0.27797946213994285,0.6255674645483786
random_search,0.0910698241577267,0.223404851240854,0.42061099614425196,0.19549551047596456,0.06941881798120278,0.1397641722803369,0.3948448646541484,0.4313881495475352,0.8755071647878253
random_search,0.4262929920944675,0.16986984925050566,0.23356765436578672,0.07172460093457583,0.09854490335466434,0.37926805602208685,0.51569001939057,0.755637036961217,0.8263892456649798
random_search,0.1832029247902989,0.1888063751028688,0.444196590900025,0.10901307019538127,0.07478103901142585,0.38268104967966204,0.699657654026515,0.7787148553662481,0.8286913260034406
random_search,0.03910141905099689,0.24515251833011345,0.1330455561375646,0.18911359518937357,0.3935869112919514,0.13309180181966293,0.37748039198693695,0.527721658505826,0.5982771767066138
random_search,0.3374226517917142,0.18411363235846553,0.029828470319952147,0.14105374507004328,0.3075815004598249,0.1767504050837818,0.6687604584025582,0.812426888825125,0.9177239342533351
random_search,0.35241695869828227,0.2623654268443127,0.19721551520283284,0.165391814926778,0.022610284327794297,0.25984590898640403,0.2956636737616731,0.49113782888804003,0.8740547202514704
random_search,0.11010974957769866,0.36042138144578445,0.338862036252742,0.11317930204998397,0.07742753067379082,0.38267347686083386,0.451764918082105,0.6942613546730929,0.8580361521134434
random_search,0.4120567934924538,0.10833124543870892,0.10706891004493677,0.2798753355808506,0.09266771544304996,0.12216011383046525,0.2737344830709089,0.3299837868264548,0.7139732564053943
random_search,0.1464703619797179,0.31082010162726126,0.19109719651668836,0.026475163666765743,0.3251371762095667,0.3420521535626448,0.5664004433021275,0.773482996470903,0.837000578086905
